trade_id,entry_time,exit_time,symbol,direction,entry_price,exit_price,lots,sl_price,tp_price,entry_spread,exit_spread,pnl_cash,pnl_pct,exit_reason,duration_seconds,equity_after
14,2026-08-12 20:07:42.532000+00:00,2026-08-12 23:07:43.160000+00:00,BTCUSD.x,SELL,63463.98,63479.17,0.01,63963.98,62463.98,65.62999999999738,65.16999999999825,-0.15189999999995052,-0.0015207295104644617,TIME_BARRIER,10800.628,9988.627099999998
15,2026-08-12 23:07:50.798000+00:00,2026-08-13 02:07:51.719000+00:00,BTCUSD.x,BUY,63470.619999999995,63329.67,0.01,62970.619999999995,64470.619999999995,66.19999999999709,66.59000000000378,-1.4094999999999709,-0.01411303985206021,TIME_BARRIER,10800.921,9987.217599999998
16,2026-08-13 02:07:53.928000+00:00,2026-08-13 05:07:53.994000+00:00,BTCUSD.x,BUY,63395.02,63373.34,0.01,62895.02,64395.02,65.37000000000262,66.66000000000349,-0.2168000000000029,-0.0021708218947975146,TIME_BARRIER,10800.066,9987.000799999998
17,2026-08-13 05:11:23.296000+00:00,2026-08-13 08:11:23.304000+00:00,BTCUSD.x,BUY,63448.38,63799.98,0.01,62948.38,64448.38,65.81999999999971,65.16999999999825,3.516000000000058,0.035193374580983226,TIME_BARRIER,10800.008,9990.516799999998
18,2026-08-13 08:11:59.426000+00:00,2026-08-13 11:12:00.251000+00:00,BTCUSD.x,BUY,63860.06,63802.45,0.01,63360.06,64860.06,65.23999999999796,65.38999999999942,-0.5761000000000058,-0.005766800998128107,TIME_BARRIER,10800.825,9989.940699999997
19,2026-08-13 11:12:05.236000+00:00,2026-08-13 14:12:06.231000+00:00,BTCUSD.x,SELL,63801.46000000001,63618.6,0.01,64301.46000000001,62801.46000000001,65.41999999999825,65.18000000000029,1.8286000000000786,0.018301063055970266,TIME_BARRIER,10800.995,9991.769299999998
20,2026-08-13 14:13:12.484000+00:00,2026-08-13 17:13:12.899000+00:00,BTCUSD.x,SELL,63559.810000000005,63852.87,0.01,64059.810000000005,62559.810000000005,65.66999999999825,65.53000000000611,-2.9305999999999766,-0.029338745854410254,TIME_BARRIER,10800.415,9988.838699999998
21,2026-08-13 17:13:34.618000+00:00,2026-08-13 19:00:06.139000+00:00,BTCUSD.x,BUY,63841.149999999994,63341.13,0.01,63341.149999999994,64841.149999999994,66.22999999999593,65.20000000000437,-5.0001999999999684,-0.050082941545979226,STOP_LOSS,6391.521,9983.838499999998
22,2026-08-13 19:00:09.552000+00:00,2026-08-13 19:41:21.197000+00:00,BTCUSD.x,BUY,63402.719999999994,62902.7,0.01,62902.719999999994,64402.719999999994,65.66999999999825,65.79999999999563,-5.0001999999999684,-0.050108037124922344,STOP_LOSS,2471.645,9978.838299999998
23,2026-08-13 19:42:21.475000+00:00,2026-08-13 22:42:21.557000+00:00,BTCUSD.x,BUY,62853.299999999996,63371.13,0.01,62353.299999999996,63853.299999999996,65.56999999999971,65.97000000000116,5.178300000000018,0.05186589934155377,TIME_BARRIER,10800.082,9984.016599999997
24,2026-08-13 22:47:30.966000+00:00,2026-08-14 01:47:31.187000+00:00,BTCUSD.x,BUY,63436.009999999995,63494.71,0.01,62936.009999999995,64436.009999999995,65.77999999999884,65.29000000000087,0.5870000000000437,0.005879051623041338,TIME_BARRIER,10800.221,9984.603599999997
25,2026-08-14 02:02:36.628000+00:00,2026-08-14 05:02:36.630000+00:00,BTCUSD.x,SELL,63452.880000000005,63562.11,0.01,63952.880000000005,62452.880000000005,65.13999999999942,66.12000000000262,-1.0922999999999592,-0.010941040353206788,TIME_BARRIER,10800.002,9983.511299999996
26,2026-08-14 05:05:49.463000+00:00,2026-08-14 08:05:50.111000+00:00,BTCUSD.x,SELL,63484.05,63379.8,0.01,63984.05,62484.05,65.18000000000029,65.51000000000204,1.0425,0.010441127574474088,TIME_BARRIER,10800.648,9984.553799999996
27,2026-08-14 08:07:25.280000+00:00,2026-08-14 11:07:25.544000+00:00,BTCUSD.x,SELL,63308.58,62929.1,0.01,63808.58,62308.58,65.18000000000029,65.5,3.794800000000032,0.0379922663091678,TIME_BARRIER,10800.264,9988.348599999996
28,2026-08-14 11:12:00.051000+00:00,2026-08-14 14:12:00.092000+00:00,BTCUSD.x,BUY,62914.35999999999,62774.88,0.01,62414.35999999999,63914.35999999999,65.5399999999936,65.52000000000407,-1.3947999999999592,-0.013966220610732771,TIME_BARRIER,10800.041,9986.953799999996
29,2026-08-14 14:12:41.349000+00:00,2026-08-14 17:12:41.404000+00:00,BTCUSD.x,BUY,62832.619999999995,62597.87,0.01,62332.619999999995,63832.619999999995,65.15999999999622,66.02999999999884,-2.3474999999999273,-0.02351119242428145,TIME_BARRIER,10800.055,9984.606299999996
30,2026-08-14 17:13:02.335000+00:00,2026-08-14 20:13:02.794000+00:00,BTCUSD.x,BUY,62638.28,63074.35,0.01,62138.28,63638.28,65.56000000000495,65.31000000000495,4.360699999999997,0.043655164743261234,TIME_BARRIER,10800.459,9988.966999999995
31,2026-08-14 20:16:50.431000+00:00,2026-08-14 23:16:53.023000+00:00,BTCUSD.x,SELL,63123.880000000005,62957.01,0.01,63623.880000000005,62123.880000000005,65.18999999999505,65.20999999999913,1.6687000000000263,0.01670264085397516,TIME_BARRIER,10802.592,9990.635699999995
32,2026-08-14 23:16:56.436000+00:00,2026-08-15 02:16:56.642000+00:00,BTCUSD.x,SELL,62892.18,62932.16,0.01,63392.18,61892.18,65.26000000000204,66.36000000000058,-0.399800000000032,-0.004001907502504842,TIME_BARRIER,10800.206,9990.235899999996
33,2026-08-15 02:21:01.266000+00:00,2026-08-15 05:21:02.291000+00:00,BTCUSD.x,BUY,62878.619999999995,63023.5,0.01,62378.619999999995,63878.619999999995,66.59999999999854,65.19999999999709,1.4488000000000465,0.014500057232591087,TIME_BARRIER,10801.025,9991.684699999996
34,2026-08-15 05:21:26.646000+00:00,2026-08-15 08:21:26.689000+00:00,BTCUSD.x,BUY,63094.82,63091.72,0.01,62594.82,64094.82,65.30000000000291,65.18000000000029,-0.03099999999998545,-0.00031025895142848536,TIME_BARRIER,10800.043,9991.653699999995
35,2026-08-15 08:23:42.729000+00:00,2026-08-15 11:24:00.933000+00:00,BTCUSD.x,SELL,63073.79,63061.2,0.01,63573.79,62073.79,65.19000000000233,65.29999999999563,0.12590000000003784,0.0012600357998292706,TIME_BARRIER,10818.204,9991.779599999996
36,2026-08-15 11:35:31.009000+00:00,2026-08-15 14:35:31.112000+00:00,BTCUSD.x,BUY,63042.619999999995,62972.01,0.01,62542.619999999995,64042.619999999995,65.76000000000204,65.19999999999709,-0.7060999999999331,-0.007067308633050627,TIME_BARRIER,10800.103,9991.073499999997
37,2026-08-15 14:47:54.851000+00:00,2026-08-15 17:47:54.946000+00:00,BTCUSD.x,BUY,63015.52,62979.08,0.01,62515.52,64015.52,65.40000000000146,65.20999999999913,-0.36439999999995054,-0.0036473887524154885,TIME_BARRIER,10800.095,9990.709099999996
38,2026-08-15 18:04:36.915000+00:00,2026-08-15 21:04:38.394000+00:00,BTCUSD.x,BUY,63048.149999999994,63007.33,0.01,62548.149999999994,64048.149999999994,65.12999999999738,65.47000000000116,-0.40819999999992435,-0.00408596301638847,TIME_BARRIER,10801.479,9990.300899999997
39,2026-08-15 21:10:15.862000+00:00,2026-08-16 00:10:15.984000+00:00,BTCUSD.x,BUY,63092.009999999995,63036.4,0.01,62592.009999999995,64092.009999999995,65.29000000000087,65.18000000000029,-0.5560999999999331,-0.005566708771178351,TIME_BARRIER,10800.122,9989.744799999997
40,2026-08-16 00:25:26.500000+00:00,2026-08-16 03:25:26.643000+00:00,BTCUSD.x,BUY,63128.469999999994,63008.34,0.01,62628.469999999994,64128.469999999994,65.54999999999563,65.16000000000349,-1.2012999999999738,-0.01202677847876394,TIME_BARRIER,10800.143,9988.543499999996
41,2026-08-16 03:44:35.900000+00:00,2026-08-16 06:44:35.987000+00:00,BTCUSD.x,SELL,63008.780000000006,63123.5,0.01,63508.780000000006,62008.780000000006,65.14999999999418,65.30000000000291,-1.147199999999939,-0.011486477211282178,TIME_BARRIER,10800.087,9987.396299999997
42,2026-08-16 07:05:29.972000+00:00,2026-08-16 10:05:44.600000+00:00,BTCUSD.x,SELL,63063.98,63058.0,0.01,63563.98,62063.98,65.18000000000029,65.19999999999709,0.059800000000032015,0.0005987510673516956,TIME_BARRIER,10814.628,9987.456099999998
43,2026-08-16 10:08:51.412000+00:00,2026-08-16 13:08:51.572000+00:00,BTCUSD.x,SELL,62992.68,62983.56,0.01,63492.68,61992.68,65.20000000000437,65.45999999999913,0.09120000000002619,0.0009131371022395679,TIME_BARRIER,10800.16,9987.547299999998
44,2026-08-16 13:15:48.045000+00:00,2026-08-16 16:15:51.463000+00:00,BTCUSD.x,BUY,62988.32,63005.5,0.01,62488.32,63988.32,65.40000000000146,65.19999999999709,0.17180000000000292,0.0017201124529023144,TIME_BARRIER,10803.418,9987.719099999998
45,2026-08-16 16:26:59.048000+00:00,2026-08-16 19:26:59.745000+00:00,BTCUSD.x,BUY,63072.619999999995,63270.5,0.01,62572.619999999995,64072.619999999995,65.16999999999825,65.69000000000233,1.9788000000000465,0.019808406818789252,TIME_BARRIER,10800.697,9989.6979
46,2026-08-16 19:33:08.328000+00:00,2026-08-16 22:33:09.265000+00:00,BTCUSD.x,SELL,63284.98,63202.28,0.01,63784.98,62284.98,65.2699999999968,65.37999999999738,0.8270000000000437,0.0082778433393429,TIME_BARRIER,10800.937,9990.524899999999
47,2026-08-16 22:36:05.202000+00:00,2026-08-17 01:36:13.716000+00:00,BTCUSD.x,SELL,63151.08,62785.01,0.01,63651.08,62151.08,65.29000000000087,67.01000000000204,3.660699999999997,0.036628297157099,TIME_BARRIER,10808.514,9994.185599999999
48,2026-08-17 01:38:16.076000+00:00,2026-08-17 04:38:16.273000+00:00,BTCUSD.x,BUY,62723.75,63121.95,0.01,62223.75,63723.75,65.43000000000029,65.70000000000437,3.981999999999971,0.039827297954076815,TIME_BARRIER,10800.197,9998.167599999999
49,2026-08-17 04:40:17.638000+00:00,2026-08-17 07:40:17.870000+00:00,BTCUSD.x,SELL,63130.68,63507.8,0.01,63630.68,62130.68,65.4600000000064,65.28000000000611,-3.771200000000026,-0.03773314414465316,TIME_BARRIER,10800.232,9994.3964
50,2026-08-17 08:05:01.326000+00:00,2026-08-17 11:05:02.208000+00:00,BTCUSD.x,SELL,63452.590000000004,63494.0,0.01,63952.590000000004,62452.590000000004,65.69000000000233,65.19000000000233,-0.41409999999996217,-0.004143493430041017,TIME_BARRIER,10800.882,9993.9823
51,2026-08-17 11:05:24.475000+00:00,2026-08-17 14:05:24.637000+00:00,BTCUSD.x,SELL,63428.61,63671.1,0.01,63928.61,62428.61,65.37000000000262,65.36000000000058,-2.4248999999999796,-0.024269489759424088,TIME_BARRIER,10800.162,9991.5574
52,2026-08-17 14:06:41.959000+00:00,2026-08-17 17:06:42.064000+00:00,BTCUSD.x,SELL,63595.990000000005,63605.29,0.01,64095.990000000005,62595.990000000005,65.38999999999942,65.29000000000087,-0.09299999999995634,-0.0009307944889435462,TIME_BARRIER,10800.105,9991.464399999999
53,2026-08-17 17:11:25.158000+00:00,2026-08-17 20:11:25.322000+00:00,BTCUSD.x,BUY,63692.28999999999,63962.1,0.01,63192.28999999999,64692.28999999999,65.18000000000029,65.18000000000029,2.6981000000000495,0.026996759358275894,TIME_BARRIER,10800.164,9994.162499999999
54,2026-08-17 20:11:27.573000+00:00,2026-08-17 23:11:28.108000+00:00,BTCUSD.x,BUY,64034.719999999994,64233.42,0.01,63534.719999999994,65034.719999999994,65.89999999999418,65.18000000000029,1.9870000000000436,0.01987765389063103,TIME_BARRIER,10800.535,9996.149499999998
55,2026-08-17 23:16:45.079000+00:00,2026-08-18 02:16:46.633000+00:00,BTCUSD.x,BUY,64313.63,64320.3,0.01,63813.63,65313.63,66.30999999999767,65.16999999999825,0.0667000000000553,0.0006672524749920406,TIME_BARRIER,10801.554,9996.216199999997
56,2026-08-18 02:16:54.074000+00:00,2026-08-18 05:16:54.510000+00:00,BTCUSD.x,BUY,64388.67,64115.55,0.01,63888.67,65388.67,65.75,66.94999999999709,-2.7311999999999537,-0.027329805368196923,TIME_BARRIER,10800.436,9993.484999999997
57,2026-08-18 05:23:06.483000+00:00,2026-08-18 08:23:06.605000+00:00,BTCUSD.x,BUY,64205.64,64156.71,0.01,63705.64,65205.64,65.31999999999971,65.48999999999796,-0.4893000000000029,-0.004896429606189094,TIME_BARRIER,10800.122,9992.995699999998
58,2026-08-18 08:50:14.779000+00:00,2026-08-18 11:50:19.544000+00:00,BTCUSD.x,SELL,64166.4,64252.0,0.01,64666.4,63166.4,66.08000000000175,65.27999999999884,-0.8559999999999854,-0.00856673370969769,TIME_BARRIER,10804.765,9992.139699999998
59,2026-08-18 12:14:10.380000+00:00,2026-08-18 15:14:31.876000+00:00,BTCUSD.x,SELL,64181.08,64302.52,0.01,64681.08,63181.08,65.51000000000204,65.11999999999534,-1.2143999999999506,-0.012155030325368871,TIME_BARRIER,10821.496,9990.925299999997
60,2026-08-18 15:28:02.879000+00:00,2026-08-18 17:24:32.216000+00:00,BTCUSD.x,SELL,64243.520000000004,64743.54,0.01,64743.520000000004,63243.520000000004,65.76000000000204,65.56999999999971,-5.0001999999999684,-0.050072476509962716,STOP_LOSS,6989.337,9985.925099999997
61,2026-08-18 17:44:13.150000+00:00,2026-08-18 20:44:13.857000+00:00,BTCUSD.x,SELL,64754.520000000004,64724.8,0.01,65254.520000000004,63754.520000000004,65.26000000000204,65.20000000000437,0.2972000000000116,0.0029761003818231813,TIME_BARRIER,10800.707,9986.222299999998
62,2026-08-18 20:51:23.505000+00:00,2026-08-18 23:51:23.754000+00:00,BTCUSD.x,SELL,64637.380000000005,64586.0,0.01,65137.380000000005,63637.380000000005,65.77999999999884,65.86000000000058,0.5138000000000466,0.005144824043163077,TIME_BARRIER,10800.249,9986.736099999998
63,2026-08-18 23:53:12.941000+00:00,2026-08-19 02:53:16.866000+00:00,BTCUSD.x,SELL,64535.68,64746.43,0.01,65035.68,63535.68,65.61000000000058,65.52999999999884,-2.1075,-0.021107445098158185,TIME_BARRIER,10803.925,9984.628599999998
64,2026-08-19 02:55:11.801000+00:00,2026-08-19 05:55:11.838000+00:00,BTCUSD.x,SELL,64677.4,64348.5,0.01,65177.4,63677.4,65.18000000000029,65.12999999999738,3.289000000000015,0.032929787085948875,TIME_BARRIER,10800.037,9987.917599999999
65,2026-08-19 06:05:30.480000+00:00,2026-08-19 09:05:31.207000+00:00,BTCUSD.x,BUY,64327.399999999994,64165.69,0.01,63827.399999999994,65327.399999999994,66.68000000000029,65.11000000000058,-1.6170999999999185,-0.016193183852217533,TIME_BARRIER,10800.727,9986.3005
66,2026-08-19 09:08:13.680000+00:00,2026-08-19 12:08:15.746000+00:00,BTCUSD.x,BUY,64207.619999999995,64366.34,0.01,63707.619999999995,65207.619999999995,65.65000000000146,65.32000000000698,1.5872000000000117,0.01589124795626218,TIME_BARRIER,10802.066,9987.8877
67,2026-08-19 12:13:33.446000+00:00,2026-08-19 15:13:38.831000+00:00,BTCUSD.x,SELL,64372.4,64507.36,0.01,64872.4,63372.4,65.88000000000466,65.55999999999767,-1.3495999999999913,-0.013514192671031728,TIME_BARRIER,10805.385,9986.5381
68,2026-08-19 15:15:40.455000+00:00,2026-08-19 17:50:06.990000+00:00,BTCUSD.x,BUY,64493.52,65493.52,0.01,63993.52,65493.52,65.13999999999942,65.12999999999738,10.0,0.10003463098890206,TAKE_PROFIT,9266.535,9996.5381
69,2026-08-19 18:02:22.642000+00:00,2026-08-19 18:24:14.303000+00:00,BTCUSD.x,BUY,65922.32,66922.32,0.01,65422.32000000001,66922.32,65.13000000000466,66.44999999999709,10.0,0.09993466171882162,TAKE_PROFIT,1311.661,10006.5381
70,2026-08-19 18:26:04.703000+00:00,2026-08-19 18:27:36.334000+00:00,BTCUSD.x,BUY,67161.78,68174.98995,0.01,66655.175025,68174.98995,65.15999999998894,73.10000000000582,10.13209950000004,0.10115237197792337,TAKE_PROFIT,91.631,10016.6701995
71,2026-08-19 18:31:06.337000+00:00,2026-08-19 21:31:06.570000+00:00,BTCUSD.x,BUY,67828.17,68208.4,0.01,66785.25492098682,69914.00015802636,70.58999999999651,65.85000000000582,3.8022999999999594,0.03794531645278889,TIME_BARRIER,10800.233,10020.4724995
72,2026-08-19 21:48:26.150000+00:00,2026-08-19 23:51:08.119000+00:00,BTCUSD.x,BUY,68399.1,69424.28790000001,0.01,67886.50605000001,69424.28790000001,65.4600000000064,66.67999999999302,10.251879000000045,0.1022047721894749,TAKE_PROFIT,7361.969,10030.7243785
73,2026-08-20 00:08:18.287000+00:00,2026-08-20 00:11:24.622000+00:00,BTCUSD.x,BUY,69740.41,69217.8386,0.01,69217.8586,70785.5128,71.36999999999534,67.69999999999709,-5.225714000000007,-0.05212423017424668,STOP_LOSS,186.335,10025.498664499999
74,2026-08-20 00:11:39.312000+00:00,2026-08-20 03:11:39.371000+00:00,BTCUSD.x,BUY,69353.0,69548.33,0.01,68833.5788,70391.8424,66.30000000000291,66.63999999999942,1.9533000000000176,0.019479524877458892,TIME_BARRIER,10800.059,10027.451964499998
75,2026-08-20 03:17:18.180000+00:00,2026-08-20 06:17:18.387000+00:00,BTCUSD.x,SELL,69627.73999999999,69041.7,0.01,70150.185275,68582.84945,66.70000000001164,65.97999999999593,5.860399999999936,0.058409424396426476,TIME_BARRIER,10800.207,10033.312364499998
76,2026-08-20 06:17:20.025000+00:00,2026-08-20 09:17:20.294000+00:00,BTCUSD.x,BUY,69036.62000000001,69376.53,0.01,68518.84850000001,70072.16300000002,65.30000000000291,65.55000000000291,3.3990999999998897,0.03386667049284577,TIME_BARRIER,10800.269,10036.711464499998
77,2026-08-20 09:28:33.496000+00:00,2026-08-20 11:09:20.377000+00:00,BTCUSD.x,BUY,69615.94,70658.53405,0.01,69094.642975,70658.53405,65.20999999999185,66.39999999999418,10.425940499999998,0.10377025892779655,TAKE_PROFIT,6046.881,10047.137404999998
78,2026-08-20 11:09:20.377000+00:00,2026-08-20 12:06:59.512000+00:00,BTCUSD.x,BUY,70732.52,71792.5325,0.01,70202.51375,71792.5325,66.39999999999418,65.41000000000349,10.600124999999972,0.10539273836071136,TAKE_PROFIT,3459.135,10057.737529999999
79,2026-08-20 12:08:18.676000+00:00,2026-08-20 13:15:03.650000+00:00,BTCUSD.x,SELL,71658.87999999999,72196.454325,0.01,72196.434325,70583.77135,65.51000000000931,66.47999999999593,-5.375743250000087,-0.053477415198942065,STOP_LOSS,4004.974,10052.361786749998
80,2026-08-20 13:28:06.493000+00:00,2026-08-20 16:28:06.720000+00:00,BTCUSD.x,SELL,72067.48,71936.52,0.01,72607.25777499999,70987.92444999999,65.55000000000291,65.85000000000582,1.3095999999999186,0.013026087183691675,TIME_BARRIER,10800.227,10053.671386749998
81,2026-08-20 16:35:10.665000+00:00,2026-08-20 17:13:11.226000+00:00,BTCUSD.x,SELL,71447.73999999999,71984.299275,0.01,71984.279275,70374.66144999999,68.70000000001164,66.30000000000291,-5.365592750000069,-0.05339798429705383,STOP_LOSS,2280.561,10048.305793999998
82,2026-08-20 17:14:05.031000+00:00,2026-08-20 17:29:34.761000+00:00,BTCUSD.x,BUY,71887.94,71349.7509,0.01,71349.7709,72964.2782,68.58999999999651,68.06999999999243,-5.381891000000032,-0.05358888558731753,STOP_LOSS,929.73,10042.923902999997
83,2026-08-20 17:48:10.996000+00:00,2026-08-20 18:31:57.236000+00:00,BTCUSD.x,BUY,71488.8,72560.1357,0.01,70953.13215,72560.1357,67.45999999999185,70.23999999999069,10.71335699999996,0.10656200062662657,TAKE_PROFIT,2626.24,10053.637259999998
84,2026-08-20 18:37:11.906000+00:00,2026-08-20 19:57:08.170000+00:00,BTCUSD.x,SELL,72205.39,72746.910675,0.01,72746.890675,71122.38865,65.7899999999936,65.38000000000466,-5.4152067500000705,-0.053892188302592056,STOP_LOSS,4796.264,10048.222053249998
85,2026-08-20 19:57:09.984000+00:00,2026-08-20 22:57:10.300000+00:00,BTCUSD.x,SELL,72672.58,72647.23,0.01,73217.6152,71582.5096,67.22000000000116,66.19999999999709,0.25350000000005823,0.0025227707293179235,TIME_BARRIER,10800.316,10048.475553249998
86,2026-08-20 23:00:06.317000+00:00,2026-08-21 02:00:06.463000+00:00,BTCUSD.x,BUY,72662.61,72614.21,0.01,72118.240725,73751.34855,65.7899999999936,66.41999999999825,-0.4839999999999418,-0.004816883030155347,TIME_BARRIER,10800.146,10047.991553249998
87,2026-08-21 02:01:23.996000+00:00,2026-08-21 03:18:43.116000+00:00,BTCUSD.x,BUY,72691.81,73781.3395,0.01,72147.04525,73781.3395,67.34999999999127,72.88000000000466,10.895295000000042,0.10831511641763379,TAKE_PROFIT,4639.12,10058.886848249998
88,2026-08-21 03:30:08.005000+00:00,2026-08-21 04:31:37.439000+00:00,BTCUSD.x,BUY,73727.29000000001,74832.67360000001,0.01,73174.59820000001,74832.67360000001,66.04000000000815,72.27000000000407,11.053836000000011,0.10977061679508088,TAKE_PROFIT,3689.434,10069.940684249998
89,2026-08-21 04:39:15.547000+00:00,2026-08-21 04:48:15.883000+00:00,BTCUSD.x,BUY,74589.09000000001,75707.25450000001,0.01,74030.00775,75707.25450000001,71.56000000001222,66.76000000000931,11.181644999999989,0.11091666815268043,TAKE_PROFIT,540.336,10081.122329249998
90,2026-08-21 04:49:00.243000+00:00,2026-08-21 07:49:00.305000+00:00,BTCUSD.x,SELL,75321.51999999999,75021.73,0.01,75887.97189999999,74188.61619999999,67.20000000001164,66.81999999999243,2.997899999999936,0.029728919646398382,TIME_BARRIER,10800.062,10084.120229249998
91,2026-08-21 07:52:29.637000+00:00,2026-08-21 10:15:19.288000+00:00,BTCUSD.x,BUY,74987.51000000001,76111.1177,0.01,74425.70615000001,76111.1177,68.49000000000524,69.97999999999593,11.236076999999932,0.11129945946577158,TAKE_PROFIT,8569.651,10095.356306249998
92,2026-08-21 10:19:15.003000+00:00,2026-08-21 11:41:31.796000+00:00,BTCUSD.x,BUY,76539.52,77685.8233,0.01,75966.36835,77685.8233,65.36999999999534,68.38999999999942,11.463032999999996,0.11341879789503231,TAKE_PROFIT,4936.793,10106.819339249998
93,2026-08-21 12:01:00.259000+00:00,2026-08-21 12:06:12.745000+00:00,BTCUSD.x,SELL,78711.17,77536.3391,0.01,79298.58545,77536.3391,78.7899999999936,68.29000000000815,11.748309000000008,0.1161064432082131,TAKE_PROFIT,312.486,10118.567648249998
94,2026-08-21 12:12:11.824000+00:00,2026-08-21 14:32:28.938000+00:00,BTCUSD.x,SELL,77963.45,76792.04075,0.01,78549.154625,76792.04075,66.22000000000116,69.33999999999651,11.71409249999997,0.11563441965171556,TAKE_PROFIT,8417.114,10130.281740749999
95,2026-08-21 14:33:13.563000+00:00,2026-08-21 16:35:54.483000+00:00,BTCUSD.x,BUY,76903.33,76327.80589999999,0.01,76327.8259,78054.3382,68.36000000000058,69.56999999999243,-5.755241000000097,-0.05684454478085676,STOP_LOSS,7360.92,10124.526499749998
96,2026-08-21 16:50:08.384000+00:00,2026-08-21 19:50:08.783000+00:00,BTCUSD.x,SELL,77514.22,77534.29,0.01,78096.330625,76349.99875,68.25,65.26999999998952,-0.20069999999992433,-0.0019823542225881376,TIME_BARRIER,10800.399,10124.325799749999
97,2026-08-21 20:02:10.949000+00:00,2026-08-21 23:02:11.050000+00:00,BTCUSD.x,SELL,77519.76,76961.53,0.01,78101.10764999999,76357.06469999999,69.41000000000349,68.50999999999476,5.582299999999959,0.055107113954347996,TIME_BARRIER,10800.101,10129.908099749999
98,2026-08-21 23:02:26.873000+00:00,2026-08-22 00:27:15.632000+00:00,BTCUSD.x,BUY,76947.62000000001,78102.40490000001,0.01,76370.22755000001,78102.40490000001,69.69000000000233,83.88000000000466,11.547848999999987,0.1138677627586928,TAKE_PROFIT,5088.759,10141.45594875
